city,pickup_cluster,service_detail_id,week_period,time_period,demand,supply,mismatch_qr_level,fe_count,rr_count,net_count,fe_count_med,rr_count_med,net_count_med,mismtach_pred_tp,excess_supply_ratio,is_excess_supply,,Dashboard validation,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Friday,afternoon,85,47,6,1795,482,335,338,97,68,38,0.552941176,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Friday,evening_peak,120,81,4,2260,602,457,457,130,96,39,0.675,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Friday,morning_peak,114,26.5,12.75,1691,485,336,404,122.5,84.5,87.5,0.23245614,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Monday,afternoon,91,34,7,1838,476,319,358,97,62,57,0.373626374,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Monday,evening_peak,116,73,4.5,2048,581,445,433,121,95,43,0.629310345,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Monday,morning_peak,140.5,19,14.75,2654,665,294,635.5,162.5,73.5,121.5,0.135231317,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Saturday,afternoon,100,49,5,2257,489,349,464,99,67,51,0.49,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Saturday,evening_peak,125,79,5.5,4024,627,416,728,128,91,46,0.632,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Saturday,morning_peak,82,33,6,1347,336,265,348,82.5,63.5,49,0.402439024,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Sunday,afternoon,70,44,2,1839,339,259,351,65,52,26,0.628571429,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Sunday,evening_peak,74,64,1.5,2004,384,282,393,75,57,10,0.864864865,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Sunday,morning_peak,54.5,24.5,4,1093,242,190,255.5,59,47,30,0.449541284,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Thursday,afternoon,90,43,5.5,1835,464,338,350,94,68,47,0.477777778,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Thursday,evening_peak,111,90,1.5,2039,602,466,476,126,98,21,0.810810811,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Thursday,morning_peak,106.5,26.5,10.75,1913,483,300,451.5,107,74,80,0.248826291,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Tuesday,afternoon,80,39,5.5,1751,480,330,340,85,66,41,0.4875,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Tuesday,evening_peak,112,93,3.5,1909,572,438,399,123,90,19,0.830357143,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Tuesday,morning_peak,108.5,24.5,11,1738,454,342,434.5,119.5,88,84,0.225806452,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Wednesday,afternoon,84,40,6,1835,441,317,348,90,63,44,0.476190476,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Wednesday,evening_peak,110,86,3,2224,588,441,472,126,93,24,0.781818182,no,,no,
Chennai,Anna Nagar East,5bed473f1278885df4ea9d57,Wednesday,morning_peak,108,29.5,10.25,1765,464,299,444.5,119,77,78.5,0.273148148,no,,no,
Chennai,Annanur,5bed473f1278885df4ea9d57,Friday,afternoon,18,44,-3,842,159,80,152,28,15,-26,2.444444444,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Friday,evening_peak,36,92,-8,932,200,118,191,40,23,-56,2.555555556,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Friday,morning_peak,56.5,56.5,-0.5,1135,230,147,285.5,58.5,39.5,0,1,no,,no,
Chennai,Annanur,5bed473f1278885df4ea9d57,Monday,afternoon,34,42,-1,1042,235,96,199,36,18,-8,1.235294118,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Monday,evening_peak,31,59,-3,782,168,108,164,32,24,-28,1.903225806,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Monday,morning_peak,65.5,41,3,1415,297,157,350,76,38,24.5,0.625954198,no,,no,
Chennai,Annanur,5bed473f1278885df4ea9d57,Saturday,afternoon,32,71,-5,1072,173,93,217,31,19,-39,2.21875,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Saturday,evening_peak,40,97,-9,1666,248,120,335,48,24,-57,2.425,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Saturday,morning_peak,39.5,55.5,-2.5,957,176,131,240.5,43.5,34.5,-16,1.405063291,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Sunday,afternoon,25,98,-7,1555,157,102,304,30,21,-73,3.92,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Sunday,evening_peak,23,74,-5.5,1454,181,102,280,33,19,-51,3.217391304,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Sunday,morning_peak,27,53.5,-2.5,878,126,96,212.5,32.5,24.5,-26.5,1.981481481,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Thursday,afternoon,29,36,-1.5,1085,185,98,208,39,20,-7,1.24137931,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Thursday,evening_peak,29,52,-3,760,171,117,166,35,25,-23,1.793103448,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Thursday,morning_peak,46,55.5,-2,954,198,134,238.5,46.5,33.5,-9.5,1.206521739,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Tuesday,afternoon,26,39,-2,852,173,86,146,32,19,-13,1.5,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Tuesday,evening_peak,40,66,-4,966,207,117,209,39,23,-26,1.65,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Tuesday,morning_peak,49,60.5,-0.5,918,192,139,241,51.5,36.5,-11.5,1.234693878,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Wednesday,afternoon,28,32,-0.5,1044,215,100,189,43,18,-4,1.142857143,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Wednesday,evening_peak,30,83,-5.5,931,179,111,165,38,21,-53,2.766666667,yes,,yes,
Chennai,Annanur,5bed473f1278885df4ea9d57,Wednesday,morning_peak,50.5,49.5,-0.75,1127,217,151,294,52.5,37.5,1,0.98019802,no,,no,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Friday,afternoon,22,35,-2,598,133,63,130,31,14,-13,1.590909091,yes,,yes,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Friday,evening_peak,16,21,-1,618,106,64,133,20,11,-5,1.3125,yes,,yes,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Friday,morning_peak,24.5,17,1,532,136,66,134.5,35,17.5,7.5,0.693877551,no,,no,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Monday,afternoon,7,20,-1,344,71,48,61,13,8,-13,2.857142857,yes,,yes,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Monday,evening_peak,12,31,-1,411,88,50,61,17,8,-19,2.583333333,yes,,yes,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Monday,morning_peak,42,22.5,2.75,665,178,70,155.5,39,17.5,19.5,0.535714286,no,,no,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Saturday,afternoon,19,27,-1,581,110,51,123,23,10,-8,1.421052632,yes,,yes,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Saturday,evening_peak,12,28,-3,451,72,51,88,15,11,-16,2.333333333,yes,,yes,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Saturday,morning_peak,14,16,-0.25,318,78,52,72.5,20,13,-2,1.142857143,yes,,yes,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Sunday,afternoon,9,11,-1,416,79,42,85,14,8,-2,1.222222222,yes,,yes,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Sunday,evening_peak,21,37,-2,478,94,64,107,22,15,-16,1.761904762,yes,,yes,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Sunday,morning_peak,15.5,16.5,0,323,71,45,78,16.5,11,-1,1.064516129,yes,,yes,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Thursday,afternoon,15,25,-1,470,89,46,93,20,9,-10,1.666666667,yes,,yes,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Thursday,evening_peak,18,28,-2,430,104,63,91,20,12,-10,1.555555556,yes,,yes,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Thursday,morning_peak,32,26.5,1,537,141,58,124.5,33.5,14,5.5,0.828125,no,,no,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Tuesday,afternoon,19,14,0.5,471,122,54,88,24,11,5,0.736842105,no,,no,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Tuesday,evening_peak,16,20,-1,371,88,74,75,18,15,-4,1.25,yes,,yes,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Tuesday,morning_peak,26.5,6.5,2,541,112,76,137.5,24.5,17,20,0.245283019,no,,no,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Wednesday,afternoon,19,13,1,482,134,58,98,27,12,6,0.684210526,no,,no,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Wednesday,evening_peak,13,30,-3,455,78,55,90,16,12,-17,2.307692308,yes,,yes,
Chennai,Arasankalani,5bed473f1278885df4ea9d57,Wednesday,morning_peak,26.5,13.5,1.5,570,134,61,145,28,15,13,0.509433962,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Friday,afternoon,99,41,7.5,2071,566,374,421,108,76,58,0.414141414,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Friday,evening_peak,121,113,4.5,2454,630,472,517,130,94,8,0.933884298,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Friday,morning_peak,189,31.5,19,2910,818,470,788,210,115.5,157.5,0.166666667,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Monday,afternoon,98,35,8.5,2312,537,338,468,105,64,63,0.357142857,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Monday,evening_peak,116,105,1.5,2291,562,430,520,105,79,11,0.905172414,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Monday,morning_peak,283.5,19.5,31.5,5087,1353,388,1329.5,355.5,100,264,0.068783069,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Saturday,afternoon,112,46,8.5,2802,603,404,575,121,84,66,0.410714286,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Saturday,evening_peak,109,95,1.5,3568,620,412,700,131,89,14,0.871559633,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Saturday,morning_peak,144,34.5,14.75,2272,608,422,573.5,158.5,107,109.5,0.239583333,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Sunday,afternoon,87,43,4,2262,456,332,443,81,61,44,0.494252874,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Sunday,evening_peak,109,78,3,2726,532,351,518,103,71,31,0.71559633,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Sunday,morning_peak,99.5,25,8.75,1735,421,318,439.5,103,77,74.5,0.251256281,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Thursday,afternoon,103,44,8,2093,521,378,404,97,77,59,0.427184466,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Thursday,evening_peak,119,91,2.5,2280,626,449,450,127,86,28,0.764705882,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Thursday,morning_peak,187,24.5,20.5,3081,854,444,760.5,211.5,110,162.5,0.131016043,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Tuesday,afternoon,91,39,5.5,1997,493,357,407,103,77,52,0.428571429,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Tuesday,evening_peak,103,114,0.5,1885,512,387,384,101,78,-11,1.106796117,yes,,yes,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Tuesday,morning_peak,185.5,23.5,21,3189,775,435,804.5,205,111,162,0.126684636,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Wednesday,afternoon,94,34,8,2312,533,357,444,103,68,60,0.361702128,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Wednesday,evening_peak,117,110,-0.5,2260,556,402,455,113,81,7,0.94017094,no,,no,
Chennai,Arumbakkam 2,5bed473f1278885df4ea9d57,Wednesday,morning_peak,195,23,21,3507,870,421,854,217,102.5,172,0.117948718,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Friday,afternoon,146,57,10,3220,802,539,633,163,104,89,0.390410959,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Friday,evening_peak,207,105,14.5,3779,1064,748,828,216,150,102,0.507246377,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Friday,morning_peak,202,36,20.25,3552,981,539,844.5,222.5,133.5,166,0.178217822,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Monday,afternoon,148,49,11.5,3741,791,524,720,148,99,99,0.331081081,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Monday,evening_peak,188,111,14.5,3478,976,741,719,207,154,77,0.590425532,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Monday,morning_peak,298.5,26,35,5183,1311,458,1266.5,318.5,111.5,272.5,0.087102178,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Saturday,afternoon,158,63,11,4045,838,602,789,168,118,95,0.398734177,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Saturday,evening_peak,208,93,12,6481,1051,667,1269,219,123,115,0.447115385,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Saturday,morning_peak,150,36,11.75,2412,643,474,615,153.5,120.5,114,0.24,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Sunday,afternoon,118,58,8,3141,610,457,607,124,96,60,0.491525424,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Sunday,evening_peak,154,82,10,3745,816,589,757,161,118,72,0.532467532,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Sunday,morning_peak,119.5,38.5,8.75,1984,482,358,489.5,128.5,90.5,81,0.322175732,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Thursday,afternoon,134,57,11,2863,695,514,549,146,105,77,0.425373134,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Thursday,evening_peak,182,109,9,3281,946,717,679,185,149,73,0.598901099,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Thursday,morning_peak,212.5,32.5,23.25,3620,966,451,898.5,238,113.5,180,0.152941176,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Tuesday,afternoon,138,58,9,3038,719,497,593,134,90,80,0.420289855,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Tuesday,evening_peak,168,123,11,3089,925,710,598,192,143,45,0.732142857,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Tuesday,morning_peak,196,35,18.75,3255,835,464,811.5,199.5,114.5,161,0.178571429,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Wednesday,afternoon,138,54,10.5,3222,707,486,653,139,98,84,0.391304348,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Wednesday,evening_peak,183,126,9,3171,897,701,632,202,154,57,0.68852459,no,,no,
Chennai,Ashok Nagar Chennai,5bed473f1278885df4ea9d57,Wednesday,morning_peak,219,29.5,23.25,4040,1049,509,898.5,242.5,127.5,189.5,0.134703196,no,,no,
Chennai,Avadi,5bed473f1278885df4ea9d57,Friday,afternoon,29,57,-4.5,886,188,86,177,36,17,-28,1.965517241,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Friday,evening_peak,32,104,-9,1017,214,139,210,40,29,-72,3.25,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Friday,morning_peak,41,62,-3,927,198,143,219.5,41.5,33.5,-21,1.512195122,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Monday,afternoon,36,53,-3,1032,237,100,217,47,19,-17,1.472222222,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Monday,evening_peak,32,73,-5,864,186,126,167,39,27,-41,2.28125,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Monday,morning_peak,54.5,56,0.5,1153,266,151,290,60.5,36.5,-1.5,1.027522936,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Saturday,afternoon,38,79,-5.5,1151,215,110,225,44,22,-41,2.078947368,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Saturday,evening_peak,33,115,-8.5,1582,202,116,324,40,25,-82,3.484848485,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Saturday,morning_peak,41,43.5,-0.5,960,178,120,244,44,30,-2.5,1.06097561,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Sunday,afternoon,21,66,-5,1375,148,77,263,30,17,-45,3.142857143,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Sunday,evening_peak,31,81,-5.5,1722,243,106,341,54,19,-50,2.612903226,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Sunday,morning_peak,21,69,-5.25,782,121,90,191.5,29,23,-48,3.285714286,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Thursday,afternoon,22,47,-3,856,181,98,168,33,19,-25,2.136363636,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Thursday,evening_peak,37,90,-7,937,199,136,181,41,28,-53,2.432432432,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Thursday,morning_peak,44,60.5,-1,948,196,131,232.5,47.5,33.5,-16.5,1.375,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Tuesday,afternoon,25,63,-4.5,804,173,96,163,32,19,-38,2.52,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Tuesday,evening_peak,37,80,-6,924,200,129,180,43,27,-43,2.162162162,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Tuesday,morning_peak,36,51,-1.5,913,189,125,208.5,35.5,24,-15,1.416666667,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Wednesday,afternoon,28,53,-1,1057,201,104,201,40,23,-25,1.892857143,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Wednesday,evening_peak,43,84,-4.5,963,227,153,184,45,30,-41,1.953488372,yes,,yes,
Chennai,Avadi,5bed473f1278885df4ea9d57,Wednesday,morning_peak,38.5,41.5,-0.75,951,188,137,240.5,44.5,31.5,-3,1.077922078,yes,,yes,
