city,pickup_cluster,service_detail_id,week_period,time_period,demand,supply,mismatch_qr_level,fe_count,rr_count,net_count,fe_count_med,rr_count_med,net_count_med,mismtach_pred_tp,excess_supply_ratio,is_excess_supply,unique_name,dashboard validation,Note
Hyderabad,Koti,574013f14fdf4798208bba26,Wednesday,afternoon,181,42,18,4748,1008,453,886,210,90,139,0.232044199,no,Koti_Wednesday,,
Hyderabad,Koti,574013f14fdf4798208bba26,Wednesday,evening_peak,245,39,27,5700,1296,437,1327,281,103,206,0.159183673,no,Koti_Wednesday,,
Hyderabad,Koti,574013f14fdf4798208bba26,Wednesday,morning_peak,83,70.5,2,1429,365,249,373.5,92.5,66,12.5,0.84939759,no,Koti_Wednesday,,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Friday,afternoon,26,47,-3,902,143,106,178,29,20,-21,1.807692308,yes,Kowkoor_Friday,yes,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Friday,evening_peak,23,22,0,784,130,63,190,23,14,1,0.956521739,no,Kowkoor_Friday,no,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Friday,morning_peak,22.5,21,0,940,124,60,246,30.5,15,1.5,0.933333333,no,Kowkoor_Friday,no,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Monday,afternoon,29,50,-4,1283,152,104,265,28,22,-21,1.724137931,yes,Kowkoor_Monday,yes,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Monday,evening_peak,33,44,-0.5,930,151,97,195,35,24,-11,1.333333333,yes,Kowkoor_Monday,no,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Monday,morning_peak,42.5,36,1.75,1285,244,135,296.5,62,34.5,6.5,0.847058824,no,Kowkoor_Monday,no,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Saturday,afternoon,27,58,-3,1263,161,108,242,28,19,-31,2.148148148,yes,Kowkoor_Saturday,yes,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Saturday,evening_peak,36,37,-1,1096,162,95,262,32,19,-1,1.027777778,yes,Kowkoor_Saturday,yes,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Saturday,morning_peak,25,29.5,0,712,117,84,176,30,20.5,-4.5,1.18,yes,Kowkoor_Saturday,yes,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Sunday,afternoon,35,52,-2,1553,188,121,277,32,21,-17,1.485714286,yes,Kowkoor_Sunday,yes,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Sunday,evening_peak,29,38,-1,1594,205,78,324,39,15,-9,1.310344828,yes,Kowkoor_Sunday,yes,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Sunday,morning_peak,25,18.5,0.25,930,134,85,228.5,32,20,6.5,0.74,no,Kowkoor_Sunday,no,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Thursday,afternoon,18,26,-1,1184,106,60,243,22,10,-8,1.444444444,yes,Kowkoor_Thursday,yes,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Thursday,evening_peak,16,22,-0.5,724,110,50,166,23,12,-6,1.375,yes,Kowkoor_Thursday,yes,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Thursday,morning_peak,26,19,1,1824,188,57,501.5,41,13.5,7,0.730769231,no,Kowkoor_Thursday,no,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Tuesday,afternoon,22,28,-1,1125,130,72,192,24,15,-6,1.272727273,yes,Kowkoor_Tuesday,yes,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Tuesday,evening_peak,16,20,0,799,132,61,144,23,8,-4,1.25,yes,Kowkoor_Tuesday,no,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Tuesday,morning_peak,39.5,10.5,3.75,1930,308,83,427,65.5,22,29,0.265822785,no,Kowkoor_Tuesday,no,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Wednesday,afternoon,21,30,0,1471,154,65,285,30,12,-9,1.428571429,yes,Kowkoor_Wednesday,yes,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Wednesday,evening_peak,19,21,-0.5,1129,136,52,210,28,11,-2,1.105263158,yes,Kowkoor_Wednesday,no,
Hyderabad,Kowkoor,574013f14fdf4798208bba26,Wednesday,morning_peak,35.5,22.5,1.75,1620,257,78,398,69,19,13,0.633802817,no,Kowkoor_Wednesday,no,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Friday,afternoon,267,255,1,7010,1441,1110,1369,291,216,12,0.95505618,no,Kukatpally_Friday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Friday,evening_peak,362,250,11.5,9383,1957,1369,1838,395,284,112,0.690607735,no,Kukatpally_Friday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Friday,morning_peak,273,117,18,7579,1149,813,1701.5,295.5,201.5,156,0.428571429,no,Kukatpally_Friday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Monday,afternoon,315,208,4,7169,1702,1384,1478,336,267,107,0.66031746,no,Kukatpally_Monday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Monday,evening_peak,384,276,6.5,8792,2011,1520,1768,425,327,108,0.71875,no,Kukatpally_Monday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Monday,morning_peak,542.5,109.5,52.5,8901,2376,1186,2244.5,597.5,290.5,433,0.201843318,no,Kukatpally_Monday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Saturday,afternoon,283,367,-10.5,9685,1538,1186,1915,296,227,-84,1.296819788,yes,Kukatpally_Saturday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Saturday,evening_peak,415,232,22.5,14615,2420,1608,2950,515,329,183,0.559036145,no,Kukatpally_Saturday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Saturday,morning_peak,298.5,194,9.75,5646,1246,1001,1305,322,252,104.5,0.649916248,no,Kukatpally_Saturday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Sunday,afternoon,256,346,-7,8917,1554,1192,1820,335,254,-90,1.3515625,yes,Kukatpally_Sunday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Sunday,evening_peak,345,149,20.5,13063,2054,1156,2569,428,236,196,0.431884058,no,Kukatpally_Sunday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Sunday,morning_peak,233,123,9.5,4704,1012,822,1208,264,220,110,0.527896996,no,Kukatpally_Sunday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Thursday,afternoon,208,176,4.5,9775,1197,841,1776,243,174,32,0.846153846,no,Kukatpally_Thursday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Thursday,evening_peak,319,163,17,11774,2021,1047,2727,423,221,156,0.510971787,no,Kukatpally_Thursday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Thursday,morning_peak,322.5,90.5,28.25,14358,1459,687,3579.5,362.5,173.5,232,0.280620155,no,Kukatpally_Thursday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Tuesday,afternoon,267,169,5.5,9220,1493,901,1800,289,186,98,0.632958801,no,Kukatpally_Tuesday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Tuesday,evening_peak,377,188,21.5,11834,2415,1213,2239,546,277,189,0.49867374,no,Kukatpally_Tuesday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Tuesday,morning_peak,457,87,48.5,12987,2274,841,3045.5,537,208.5,370,0.190371991,no,Kukatpally_Tuesday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Wednesday,afternoon,285,183,14.5,10199,1425,851,1958,296,168,102,0.642105263,no,Kukatpally_Wednesday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Wednesday,evening_peak,408,161,36,12847,2390,1051,2590,461,206,247,0.394607843,no,Kukatpally_Wednesday,,
Hyderabad,Kukatpally,574013f14fdf4798208bba26,Wednesday,morning_peak,426,99,39,10556,1924,924,2693,476.5,231,327,0.232394366,no,Kukatpally_Wednesday,,
Hyderabad,Kukatpally,5a6b23725cecc70e41e35ac1,Tuesday,morning_peak,0,1,-1,318,71,28,318,71,28,-1,inf,yes,Kukatpally_Tuesday,,
Hyderabad,Kukatpally,5bed473f1278885df4ea9d57,Tuesday,morning_peak,0,1,-0.5,420,83,65,420,83,65,-1,inf,yes,Kukatpally_Tuesday,,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Friday,afternoon,348,462,-2,9363,1860,1383,1942,368,276,-114,1.327586207,yes,Kukatpally 3_Friday,yes,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Friday,evening_peak,390,487,-6,11714,2045,1504,2551,412,307,-97,1.248717949,yes,Kukatpally 3_Friday,yes,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Friday,morning_peak,392.5,204.5,23.25,12212,1636,1034,2705,416,262,188,0.521019108,no,Kukatpally 3_Friday,no,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Monday,afternoon,419,309,13,10558,2163,1629,1949,409,304,110,0.737470167,no,Kukatpally 3_Monday,no,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Monday,evening_peak,449,626,-23.5,10347,2309,1732,2318,479,353,-177,1.394209354,yes,Kukatpally 3_Monday,yes,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Monday,morning_peak,569,177,46.75,13733,2614,1417,3382.5,622.5,367.5,392,0.311072056,no,Kukatpally 3_Monday,no,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Saturday,afternoon,374,655,-38,12844,1973,1519,2546,390,296,-281,1.751336898,yes,Kukatpally 3_Saturday,yes,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Saturday,evening_peak,497,580,-14,13355,2561,1885,3088,498,351,-83,1.167002012,yes,Kukatpally 3_Saturday,yes,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Saturday,morning_peak,438,283.5,13.75,7467,1739,1430,1847,452,373.5,154.5,0.647260274,no,Kukatpally 3_Saturday,no,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Sunday,afternoon,293,435,-8,11149,1625,1243,2253,330,251,-142,1.484641638,yes,Kukatpally 3_Sunday,yes,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Sunday,evening_peak,374,301,18,13042,1980,1211,2631,405,224,73,0.804812834,no,Kukatpally 3_Sunday,no,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Sunday,morning_peak,283.5,206,5.25,6635,1241,963,1733,314.5,244.5,77.5,0.726631393,no,Kukatpally 3_Sunday,no,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Thursday,afternoon,309,405,-10.5,13858,1749,1005,2675,326,217,-96,1.310679612,yes,Kukatpally 3_Thursday,yes,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Thursday,evening_peak,441,322,15,14590,2396,1181,3441,488,241,119,0.73015873,no,Kukatpally 3_Thursday,no,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Thursday,morning_peak,458,161.5,37.25,23275,2068,916,6053,534,232,296.5,0.352620087,no,Kukatpally 3_Thursday,no,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Tuesday,afternoon,392,254,16,13929,2067,1108,2877,365,226,138,0.647959184,no,Kukatpally 3_Tuesday,no,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Tuesday,evening_peak,524,411,3,13026,2541,1416,2779,539,323,113,0.784351145,no,Kukatpally 3_Tuesday,no,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Tuesday,morning_peak,574.5,146,54.25,18887,2626,984,4670.5,684,239.5,428.5,0.25413403,no,Kukatpally 3_Tuesday,no,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Wednesday,afternoon,358,280,10,14711,1860,1007,2871,358,195,78,0.782122905,no,Kukatpally 3_Wednesday,no,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Wednesday,evening_peak,487,349,22,15857,2703,1223,3386,568,281,138,0.716632444,no,Kukatpally 3_Wednesday,no,
Hyderabad,Kukatpally 3,574013f14fdf4798208bba26,Wednesday,morning_peak,530.5,170,47.25,15479,2438,1113,4065,634,287.5,360.5,0.320452403,no,Kukatpally 3_Wednesday,no,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Friday,afternoon,90,76,1,2059,484,374,395,96,71,14,0.844444444,no,Kukatpally Phase 5 7_Friday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Friday,evening_peak,110,71,6,2601,581,434,477,116,83,39,0.645454545,no,Kukatpally Phase 5 7_Friday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Friday,morning_peak,117,38.5,7.25,3441,476,321,761,117,82.5,78.5,0.329059829,no,Kukatpally Phase 5 7_Friday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Monday,afternoon,99,94,0.5,2149,511,423,416,100,82,5,0.949494949,no,Kukatpally Phase 5 7_Monday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Monday,evening_peak,106,96,1,2649,542,413,560,110,87,10,0.905660377,no,Kukatpally Phase 5 7_Monday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Monday,morning_peak,199,41,19.25,3252,957,426,774.5,228,105,158,0.206030151,no,Kukatpally Phase 5 7_Monday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Saturday,afternoon,100,112,-1,2802,519,411,515,104,84,-12,1.12,yes,Kukatpally Phase 5 7_Saturday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Saturday,evening_peak,142,77,6.5,3729,680,489,718,144,104,65,0.542253521,no,Kukatpally Phase 5 7_Saturday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Saturday,morning_peak,108.5,56.5,5,1612,421,341,413,113,89.5,52,0.520737327,no,Kukatpally Phase 5 7_Saturday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Sunday,afternoon,93,103,-1.5,2605,438,330,516,96,70,-10,1.107526882,yes,Kukatpally Phase 5 7_Sunday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Sunday,evening_peak,134,52,10.5,4054,643,345,792,138,71,82,0.388059701,no,Kukatpally Phase 5 7_Sunday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Sunday,morning_peak,81.5,37.5,4.25,1620,340,291,376,92.5,80,44,0.460122699,no,Kukatpally Phase 5 7_Sunday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Thursday,afternoon,85,72,1.5,2558,366,240,541,74,48,13,0.847058824,no,Kukatpally Phase 5 7_Thursday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Thursday,evening_peak,92,50,6,3518,517,296,683,100,59,42,0.543478261,no,Kukatpally Phase 5 7_Thursday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Thursday,morning_peak,145,31.5,15,6810,670,257,1722,163.5,61.5,113.5,0.217241379,no,Kukatpally Phase 5 7_Thursday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Tuesday,afternoon,89,75,2,2841,444,263,562,94,57,14,0.842696629,no,Kukatpally Phase 5 7_Tuesday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Tuesday,evening_peak,115,62,8,3184,650,340,622,137,65,53,0.539130435,no,Kukatpally Phase 5 7_Tuesday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Tuesday,morning_peak,212,30.5,20.5,6222,1061,295,1543.5,237,73,181.5,0.143867925,no,Kukatpally Phase 5 7_Tuesday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Wednesday,afternoon,75,65,2.5,2920,371,250,545,76,52,10,0.866666667,no,Kukatpally Phase 5 7_Wednesday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Wednesday,evening_peak,128,51,10.5,3807,694,334,715,142,75,77,0.3984375,no,Kukatpally Phase 5 7_Wednesday,,
Hyderabad,Kukatpally Phase 5 7,574013f14fdf4798208bba26,Wednesday,morning_peak,197,39.5,18.25,5033,959,359,1257,249,89,157.5,0.200507614,no,Kukatpally Phase 5 7_Wednesday,,
Hyderabad,Kukatpally Phase 5 7,5c679c9e345d705fbf8d1438,Friday,afternoon,0,0.5,-0.25,150,38,32,75,19,16,-0.5,inf,yes,Kukatpally Phase 5 7_Friday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Friday,afternoon,186,161,5,5220,1021,801,1042,199,148,25,0.865591398,no,Kukatpally Phase 6_Friday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Friday,evening_peak,234,172,9,7425,1272,944,1533,267,200,62,0.735042735,no,Kukatpally Phase 6_Friday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Friday,morning_peak,192.5,66.5,13.5,5386,788,569,1185.5,191.5,143,126,0.345454545,no,Kukatpally Phase 6_Friday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Monday,afternoon,185,162,3,5116,1000,802,1024,204,162,23,0.875675676,no,Kukatpally Phase 6_Monday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Monday,evening_peak,273,207,8.5,6363,1340,1056,1242,251,191,66,0.758241758,no,Kukatpally Phase 6_Monday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Monday,morning_peak,269.5,60,24.75,5632,1358,725,1312,309,186,209.5,0.222634508,no,Kukatpally Phase 6_Monday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Saturday,afternoon,189,216,-5.5,6882,1007,787,1360,201,158,-27,1.142857143,yes,Kukatpally Phase 6_Saturday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Saturday,evening_peak,267,177,18,10281,1590,1111,2163,307,219,90,0.662921348,no,Kukatpally Phase 6_Saturday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Saturday,morning_peak,176,101,5.25,3231,759,626,850,205,166.5,75,0.573863636,no,Kukatpally Phase 6_Saturday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Sunday,afternoon,194,197,0.5,6485,1008,776,1305,210,162,-3,1.015463918,yes,Kukatpally Phase 6_Sunday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Sunday,evening_peak,271,114,18.5,11818,1571,872,2247,360,184,157,0.420664207,no,Kukatpally Phase 6_Sunday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Sunday,morning_peak,136,73.5,7.25,3068,567,477,819.5,151,132,62.5,0.540441176,no,Kukatpally Phase 6_Sunday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Thursday,afternoon,113,108,4,6260,735,524,1142,147,101,5,0.955752212,no,Kukatpally Phase 6_Thursday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Thursday,evening_peak,243,117,13.5,9024,1336,724,1938,276,148,126,0.481481481,no,Kukatpally Phase 6_Thursday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Thursday,morning_peak,205.5,57.5,18.5,10565,993,427,2682.5,239,99,148,0.279805353,no,Kukatpally Phase 6_Thursday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Tuesday,afternoon,167,114,5,6086,948,555,1184,196,110,53,0.682634731,no,Kukatpally Phase 6_Tuesday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Tuesday,evening_peak,274,148,16,8095,1492,835,1523,314,170,126,0.540145985,no,Kukatpally Phase 6_Tuesday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Tuesday,morning_peak,299,50,29.5,9356,1518,505,2362,381.5,133.5,249,0.16722408,no,Kukatpally Phase 6_Tuesday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Wednesday,afternoon,126,81,5.5,7315,929,588,1540,192,117,45,0.642857143,no,Kukatpally Phase 6_Wednesday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Wednesday,evening_peak,291,121,18.5,10298,1688,784,2151,323,153,170,0.41580756,no,Kukatpally Phase 6_Wednesday,,
Hyderabad,Kukatpally Phase 6,574013f14fdf4798208bba26,Wednesday,morning_peak,270.5,60,21.75,7566,1341,650,2018.5,294,153,210.5,0.22181146,no,Kukatpally Phase 6_Wednesday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Friday,afternoon,81,33,6,2189,588,256,438,111,54,48,0.407407407,no,Kutbi Guda_Friday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Friday,evening_peak,72,43,3.5,1779,395,224,334,85,41,29,0.597222222,no,Kutbi Guda_Friday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Friday,morning_peak,79,54,2.5,1402,358,227,376,90.5,55.5,25,0.683544304,no,Kutbi Guda_Friday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Monday,afternoon,73,30,5.5,3152,526,271,617,108,50,43,0.410958904,no,Kutbi Guda_Monday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Monday,evening_peak,70,44,4.5,2164,400,207,461,79,40,26,0.628571429,no,Kutbi Guda_Monday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Monday,morning_peak,98,50,6.5,1794,469,257,476,119.5,63.5,48,0.510204082,no,Kutbi Guda_Monday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Saturday,afternoon,85,39,5.5,2814,568,288,557,104,59,46,0.458823529,no,Kutbi Guda_Saturday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Saturday,evening_peak,84,37,5,2653,451,208,567,92,45,47,0.44047619,no,Kutbi Guda_Saturday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Saturday,morning_peak,86.5,86.5,1.25,1991,519,236,504.5,132.5,60,0,1,no,Kutbi Guda_Saturday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Sunday,afternoon,63,34,3.5,2616,450,187,476,86,35,29,0.53968254,no,Kutbi Guda_Sunday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Sunday,evening_peak,53,29,3,2277,432,137,463,90,29,24,0.547169811,no,Kutbi Guda_Sunday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Sunday,morning_peak,53,53.5,0.25,1436,273,147,342.5,69,36,-0.5,1.009433962,yes,Kutbi Guda_Sunday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Thursday,afternoon,81,25,8,2816,448,194,534,93,37,56,0.308641975,no,Kutbi Guda_Thursday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Thursday,evening_peak,78,26,5.5,2668,424,137,638,85,27,52,0.333333333,no,Kutbi Guda_Thursday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Thursday,morning_peak,91,51.5,5.25,3481,492,170,859,130.5,40.5,39.5,0.565934066,no,Kutbi Guda_Thursday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Tuesday,afternoon,94,24,8,3740,579,216,739,96,47,70,0.255319149,no,Kutbi Guda_Tuesday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Tuesday,evening_peak,107,34,8,3062,592,171,638,125,38,73,0.317757009,no,Kutbi Guda_Tuesday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Tuesday,morning_peak,131.5,51.5,9.5,3035,669,229,751,168,60.5,80,0.391634981,no,Kutbi Guda_Tuesday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Wednesday,afternoon,75,24,7,4178,492,180,816,90,35,51,0.32,no,Kutbi Guda_Wednesday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Wednesday,evening_peak,100,26,8,3206,568,188,723,106,34,74,0.26,no,Kutbi Guda_Wednesday,,
Hyderabad,Kutbi Guda,574013f14fdf4798208bba26,Wednesday,morning_peak,106.5,61.5,5,2919,536,259,685.5,131,61,45,0.577464789,no,Kutbi Guda_Wednesday,,
Hyderabad,L B Nagar Metro,574013f14fdf4798208bba26,Friday,afternoon,115,244,-16,2245,640,539,440,127,106,-129,2.12173913,yes,L B Nagar Metro_Friday,,
Hyderabad,L B Nagar Metro,574013f14fdf4798208bba26,Friday,evening_peak,159,215,-7,2543,813,629,498,175,132,-56,1.352201258,yes,L B Nagar Metro_Friday,,
Hyderabad,L B Nagar Metro,574013f14fdf4798208bba26,Friday,morning_peak,65,178.5,-12,1355,378,305,357,87.5,70.5,-113.5,2.746153846,yes,L B Nagar Metro_Friday,,
Hyderabad,L B Nagar Metro,574013f14fdf4798208bba26,Monday,afternoon,122,208,-9,2166,649,530,431,124,102,-86,1.704918033,yes,L B Nagar Metro_Monday,,
Hyderabad,L B Nagar Metro,574013f14fdf4798208bba26,Monday,evening_peak,164,213,-7.5,2775,787,616,593,153,117,-49,1.298780488,yes,L B Nagar Metro_Monday,,
Hyderabad,L B Nagar Metro,574013f14fdf4798208bba26,Monday,morning_peak,111.5,229,-11.25,1540,486,403,416,124,101.5,-117.5,2.053811659,yes,L B Nagar Metro_Monday,,
Hyderabad,L B Nagar Metro,574013f14fdf4798208bba26,Saturday,afternoon,118,271,-19.5,2435,631,518,462,126,101,-153,2.296610169,yes,L B Nagar Metro_Saturday,,
Hyderabad,L B Nagar Metro,574013f14fdf4798208bba26,Saturday,evening_peak,162,301,-17.5,3013,824,664,587,164,140,-139,1.858024691,yes,L B Nagar Metro_Saturday,,
Hyderabad,L B Nagar Metro,574013f14fdf4798208bba26,Saturday,morning_peak,85.5,266.5,-26.5,1331,435,385,335,111,99,-181,3.116959064,yes,L B Nagar Metro_Saturday,,
Hyderabad,L B Nagar Metro,574013f14fdf4798208bba26,Sunday,afternoon,128,197,-10.5,2327,625,504,423,123,100,-69,1.5390625,yes,L B Nagar Metro_Sunday,,
Hyderabad,L B Nagar Metro,574013f14fdf4798208bba26,Sunday,evening_peak,108,145,-2.5,2359,585,436,502,110,88,-37,1.342592593,yes,L B Nagar Metro_Sunday,,
Hyderabad,L B Nagar Metro,574013f14fdf4798208bba26,Sunday,morning_peak,73.5,199,-14.5,1288,331,281,328.5,82,66.5,-125.5,2.707482993,yes,L B Nagar Metro_Sunday,,
Hyderabad,L B Nagar Metro,574013f14fdf4798208bba26,Thursday,afternoon,85,161,-6.5,2277,478,353,474,95,70,-76,1.894117647,yes,L B Nagar Metro_Thursday,,
Hyderabad,L B Nagar Metro,574013f14fdf4798208bba26,Thursday,evening_peak,174,121,0,6123,1081,490,1301,236,89,53,0.695402299,no,L B Nagar Metro_Thursday,,
Hyderabad,L B Nagar Metro,574013f14fdf4798208bba26,Thursday,morning_peak,82.5,162.5,-8.75,1581,369,255,421,95.5,66.5,-80,1.96969697,yes,L B Nagar Metro_Thursday,,
Hyderabad,L B Nagar Metro,574013f14fdf4798208bba26,Tuesday,afternoon,94,144,-4.5,2408,606,413,476,99,76,-50,1.531914894,yes,L B Nagar Metro_Tuesday,,
