city,pickup_cluster,pickup_hex_8,usecase_tag,fe_count,requested_orders,net_orders,high_income_%,high_income_thrshld,affluence_hi_tag,fe_bucket,flag_2
Bangalore,Dasarahalli,8860145903fffff,residential,1082,258,101,31.0,32.0,Less,451-3500,Less fe
Bangalore,Jalahalli,8860145901fffff,residential,2922,505,224,33.0,32.0,High,451-3500,Less fe
Bangalore,Peenya 2nd Stage,88601458edfffff,food,1672,281,121,35.0,32.0,High,451-3500,Less fe
Bangalore,Peenya 2nd Stage,88601458ebfffff,Unknown,313,69,35,26.0,32.0,Less,61-450,Less fe
Bangalore,Peenya 2nd Stage,88601458e9fffff,Unknown,719,96,34,29.0,32.0,Less,451-3500,Less fe
Bangalore,Nelamangala,88601458e7fffff,Unknown,238,31,14,34.0,32.0,High,61-450,Less fe
Bangalore,Peenya 2nd Stage,88601458e5fffff,Unknown,848,171,62,28.0,32.0,Less,451-3500,Less fe
Bangalore,Nelamangala,88601458e3fffff,Unknown,278,37,13,24.0,32.0,Less,61-450,Less fe
Bangalore,Peenya 2nd Stage,88601458e1fffff,Unknown,435,66,26,31.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,88601458d9fffff,,97,6,1,6.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,88601458d7fffff,,69,10,5,40.0,32.0,High,61-450,Less fe
Bangalore,Bidadi,88601458d5fffff,,8,1,0,17.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,88601458d3fffff,,34,4,1,25.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,88601458d1fffff,,18,7,2,75.0,32.0,High,0-60,Less fe
Bangalore,BEL Layout,88601458cdfffff,leisure,1567,299,135,32.0,32.0,Less,451-3500,Less fe
Bangalore,Bidadi,88601458cbfffff,Unknown,78,12,3,22.0,32.0,Less,61-450,Less fe
Bangalore,BEL Layout,88601458c9fffff,Unknown,460,75,28,35.0,32.0,High,451-3500,Less fe
Bangalore,Bidadi,88601458c7fffff,Unknown,465,82,21,25.0,32.0,Less,451-3500,Less fe
Bangalore,BEL Layout,88601458c5fffff,Unknown,1191,241,97,29.0,32.0,Less,451-3500,Less fe
Bangalore,Bidadi,88601458c3fffff,,178,37,13,36.0,32.0,High,61-450,Less fe
Bangalore,BEL Layout,88601458c1fffff,Unknown,340,37,13,27.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,88601458bdfffff,,27,6,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,88601458bbfffff,,12,6,1,60.0,32.0,High,0-60,Less fe
Bangalore,Bidadi,88601458b9fffff,,123,22,1,16.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,88601458b5fffff,,12,3,0,25.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,88601458b1fffff,,44,8,0,29.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,88601458adfffff,Unknown,87,13,4,21.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,88601458abfffff,,31,2,0,31.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,88601458a9fffff,,36,2,1,32.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,88601458a7fffff,,73,7,1,43.0,32.0,High,61-450,Less fe
Bangalore,Nelamangala,88601458a5fffff,,141,33,6,18.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,886014589dfffff,,219,47,2,17.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,886014589bfffff,,79,4,1,30.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,8860145899fffff,,63,12,2,33.0,32.0,High,61-450,Less fe
Bangalore,Bidadi,8860145895fffff,,57,7,1,24.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860145893fffff,,5,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,886014588bfffff,,147,44,12,23.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,8860145889fffff,,115,22,8,30.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,8860145887fffff,,79,10,3,20.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860145885fffff,,46,13,5,11.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860145883fffff,,80,18,4,9.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,8860145881fffff,,154,19,4,22.0,32.0,Less,61-450,Less fe
Bangalore,Basaveshwar Nagar,886014586dfffff,residential,3377,610,288,35.0,32.0,High,451-3500,Less fe
Bangalore,Basaveshwar Nagar,886014586bfffff,leisure,2681,482,254,34.0,32.0,High,451-3500,Less fe
Bangalore,Basaveshwar Nagar,8860145869fffff,leisure,3464,598,310,36.0,32.0,High,451-3500,Less fe
Bangalore,Yeshwanthpur,8860145867fffff,Unknown,3038,591,280,34.0,32.0,High,451-3500,Less fe
Bangalore,Yeshwanthpur,8860145865fffff,leisure,4179,781,409,35.0,32.0,High,3500+,High fe
Bangalore,Basaveshwar Nagar,8860145863fffff,Unknown,3781,832,389,31.0,32.0,Less,3500+,High fe
Bangalore,Basaveshwar Nagar,8860145861fffff,leisure,3785,765,410,35.0,32.0,High,3500+,High fe
Bangalore,Vijayanagar,886014585dfffff,Unknown,2766,563,273,33.0,32.0,High,451-3500,Less fe
Bangalore,Nagarbhavi,886014585bfffff,educational,3518,674,335,33.0,32.0,High,3500+,Less fe
Bangalore,Nagarbhavi,8860145859fffff,residential,2703,517,230,38.0,32.0,High,451-3500,Less fe
Bangalore,Nagarbhavi,8860145857fffff,Unknown,2208,433,209,38.0,32.0,High,451-3500,Less fe
Bangalore,Nagarbhavi,8860145855fffff,Unknown,2813,633,300,36.0,32.0,High,451-3500,Less fe
Bangalore,Nagarbhavi,8860145853fffff,Unknown,2081,472,208,38.0,32.0,High,451-3500,Less fe
Bangalore,Nagarbhavi,8860145851fffff,health_and_personal,2675,571,262,35.0,32.0,High,451-3500,Less fe
Bangalore,Vijayanagar,886014584dfffff,health_and_personal,3675,677,328,32.0,32.0,Less,3500+,High fe
Bangalore,Vijayanagar,886014584bfffff,health_and_personal,3406,694,356,36.0,32.0,High,451-3500,Less fe
Bangalore,Vijayanagar,8860145849fffff,health_and_personal,7650,1229,586,34.0,32.0,High,3500+,High fe
Bangalore,Basaveshwar Nagar,8860145847fffff,Unknown,2564,523,259,31.0,32.0,Less,451-3500,Less fe
Bangalore,Basaveshwar Nagar,8860145845fffff,health_and_personal,3643,660,330,34.0,32.0,High,3500+,High fe
Bangalore,Vijayanagar,8860145843fffff,Unknown,1796,400,200,33.0,32.0,High,451-3500,Less fe
Bangalore,Vijayanagar,8860145841fffff,leisure,2828,543,291,36.0,32.0,High,451-3500,Less fe
Bangalore,Peenya 2nd Stage,886014583dfffff,office,2390,453,224,28.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya 2nd Stage,886014583bfffff,Unknown,941,196,83,28.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya 2nd Stage,8860145839fffff,household_needs,1963,467,202,30.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya 2nd Stage,8860145837fffff,Unknown,1353,243,105,30.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya,8860145835fffff,office,1076,202,93,31.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya 2nd Stage,8860145833fffff,Unknown,872,178,73,32.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya 2nd Stage,8860145831fffff,office,1478,325,167,26.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya,886014582dfffff,residential,2405,461,200,30.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya,886014582bfffff,office,1859,399,192,27.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya,8860145829fffff,Unknown,3246,713,329,28.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya,8860145827fffff,office,1658,321,144,30.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya,8860145825fffff,office,1481,258,123,28.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya,8860145823fffff,office,2028,440,213,29.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya,8860145821fffff,Unknown,2788,609,283,31.0,32.0,Less,451-3500,Less fe
Bangalore,Nagarbhavi,886014581dfffff,Unknown,1458,281,131,27.0,32.0,Less,451-3500,Less fe
Bangalore,BEL Layout,886014581bfffff,Unknown,583,110,46,29.0,32.0,Less,451-3500,Less fe
Bangalore,Nagarbhavi,8860145819fffff,Unknown,1244,312,152,34.0,32.0,High,451-3500,Less fe
Bangalore,Peenya 2nd Stage,8860145817fffff,Unknown,1120,239,103,30.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya 2nd Stage,8860145815fffff,Unknown,1589,317,121,30.0,32.0,Less,451-3500,Less fe
Bangalore,BEL Layout,8860145813fffff,Unknown,1479,320,156,28.0,32.0,Less,451-3500,Less fe
Bangalore,Nagarbhavi,8860145811fffff,Unknown,812,158,65,32.0,32.0,Less,451-3500,Less fe
Bangalore,Basaveshwar Nagar,886014580dfffff,transit_station,1956,411,164,28.0,32.0,Less,451-3500,Less fe
Bangalore,Nagarbhavi,886014580bfffff,educational,2341,506,244,32.0,32.0,Less,451-3500,Less fe
Bangalore,Nagarbhavi,8860145809fffff,office,2283,357,144,30.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya 2nd Stage,8860145807fffff,Unknown,1622,335,156,31.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya,8860145805fffff,Unknown,2389,490,248,29.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya 2nd Stage,8860145803fffff,residential,2454,591,267,30.0,32.0,Less,451-3500,Less fe
Bangalore,Peenya 2nd Stage,8860145801fffff,educational,758,159,60,34.0,32.0,High,451-3500,Less fe
Bangalore,South Bidadi,886014576dfffff,,34,7,0,14.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145767fffff,,7,1,0,25.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145765fffff,,11,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,886014573dfffff,,211,28,0,17.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,886014573bfffff,,19,4,1,12.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145739fffff,,24,2,0,19.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145735fffff,,32,4,0,7.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,886014572bfffff,,131,8,0,12.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,8860145725fffff,,24,4,0,8.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145721fffff,,25,2,0,17.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,886014570dfffff,,29,2,0,25.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145707fffff,,11,4,0,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145705fffff,,24,5,0,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,886014554bfffff,,5,2,1,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145549fffff,,6,1,0,20.0,32.0,Less,0-60,Less fe
Bangalore,Bannerghatta,886014536dfffff,Unknown,44,3,1,8.0,32.0,Less,0-60,Less fe
Bangalore,Bannerghatta,8860145369fffff,Unknown,170,28,3,31.0,32.0,Less,61-450,Less fe
Bangalore,Anjanapura,8860145367fffff,Unknown,194,36,5,36.0,32.0,High,61-450,Less fe
Bangalore,Anjanapura,8860145365fffff,Unknown,173,26,12,36.0,32.0,High,61-450,Less fe
Bangalore,Bannerghatta,8860145363fffff,Unknown,70,21,5,53.0,32.0,High,61-450,Less fe
Bangalore,Bannerghatta,8860145361fffff,Unknown,28,3,0,12.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,886014535bfffff,,62,10,0,27.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145359fffff,,56,2,0,55.0,32.0,High,0-60,Less fe
Bangalore,Bannerghatta,886014534dfffff,,22,6,1,11.0,32.0,Less,0-60,Less fe
Bangalore,Bannerghatta,8860145349fffff,,46,3,0,8.0,32.0,Less,0-60,Less fe
Bangalore,Bannerghatta,8860145347fffff,,20,3,0,57.0,32.0,High,0-60,Less fe
Bangalore,Bannerghatta,8860145345fffff,,239,32,6,33.0,32.0,High,61-450,Less fe
Bangalore,Bannerghatta,8860145343fffff,,19,1,0,38.0,32.0,High,0-60,Less fe
Bangalore,Bannerghatta,8860145341fffff,,42,6,0,16.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,886014533dfffff,,28,2,1,45.0,32.0,High,0-60,Less fe
Bangalore,South Bidadi,886014533bfffff,,41,5,1,30.0,32.0,Less,0-60,Less fe
Bangalore,Mallasandra,8860145337fffff,,21,4,0,23.0,32.0,Less,0-60,Less fe
Bangalore,Mallasandra,8860145335fffff,residential,1207,159,48,29.0,32.0,Less,451-3500,Less fe
Bangalore,South Bidadi,8860145333fffff,,201,42,15,29.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,8860145331fffff,,58,8,4,35.0,32.0,High,0-60,Less fe
Bangalore,Anjanapura,886014532dfffff,residential,180,26,8,29.0,32.0,Less,61-450,Less fe
Bangalore,Anjanapura,886014532bfffff,Unknown,453,82,15,44.0,32.0,High,451-3500,Less fe
Bangalore,Anjanapura,8860145329fffff,residential,80,11,3,50.0,32.0,High,61-450,Less fe
Bangalore,Mallasandra,8860145327fffff,residential,730,104,31,35.0,32.0,High,451-3500,Less fe
Bangalore,Banashankri South,8860145325fffff,residential,303,42,16,47.0,32.0,High,61-450,Less fe
Bangalore,Mallasandra,8860145323fffff,residential,654,79,30,39.0,32.0,High,451-3500,Less fe
Bangalore,Mallasandra,8860145321fffff,residential,497,82,24,28.0,32.0,Less,451-3500,Less fe
Bangalore,South Bidadi,886014531dfffff,,7,2,1,25.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,886014531bfffff,,219,22,2,25.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,8860145319fffff,,76,10,2,23.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,8860145317fffff,,71,9,3,22.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,8860145315fffff,,11,4,1,29.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145313fffff,,281,27,8,33.0,32.0,High,61-450,Less fe
Bangalore,South Bidadi,8860145311fffff,,15,1,0,30.0,32.0,Less,0-60,Less fe
Bangalore,Bannerghatta,886014530dfffff,,19,1,0,62.0,32.0,High,0-60,Less fe
Bangalore,South Bidadi,88601452bbfffff,,11,3,0,25.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,88601452b3fffff,,10,1,0,14.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145297fffff,,13,3,1,25.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145287fffff,,2,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145283fffff,,12,4,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Bannerghatta Zoo,886014526dfffff,,10,3,0,67.0,32.0,High,0-60,Less fe
Bangalore,Bannerghatta Zoo,8860145269fffff,,8,3,0,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145267fffff,,37,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,886014523dfffff,,23,3,0,7.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145231fffff,,81,4,1,30.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,886014522dfffff,,8,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,886014522bfffff,,267,28,8,26.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,8860145229fffff,,41,1,0,18.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145227fffff,,245,29,8,34.0,32.0,High,61-450,Less fe
Bangalore,South Bidadi,8860145225fffff,,30,5,1,18.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145223fffff,,146,12,3,27.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,8860145221fffff,,8,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145207fffff,,118,5,0,19.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,8860145205fffff,,20,8,1,25.0,32.0,Less,0-60,Less fe
Bangalore,Bannerghatta Zoo,8860145201fffff,,26,1,0,23.0,32.0,Less,0-60,Less fe
Bangalore,Hemmigepura,88601451edfffff,Unknown,932,139,43,25.0,32.0,Less,451-3500,Less fe
Bangalore,South Bidadi,88601451ebfffff,educational,155,26,7,27.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,88601451e9fffff,Unknown,49,7,0,14.0,32.0,Less,0-60,Less fe
Bangalore,Hemmigepura,88601451e7fffff,Unknown,674,111,36,35.0,32.0,High,451-3500,Less fe
Bangalore,Hemmigepura,88601451e5fffff,Unknown,462,85,32,32.0,32.0,Less,451-3500,Less fe
Bangalore,Bidadi,88601451e3fffff,Unknown,863,161,46,31.0,32.0,Less,451-3500,Less fe
Bangalore,Hemmigepura,88601451e1fffff,Unknown,99,15,6,26.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,88601451ddfffff,,80,12,6,38.0,32.0,High,61-450,Less fe
Bangalore,South Bidadi,88601451dbfffff,,29,4,1,12.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,88601451d9fffff,,90,18,0,9.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,88601451d7fffff,,448,70,19,31.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,88601451d5fffff,,63,19,4,5.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,88601451d3fffff,,66,8,3,23.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,88601451d1fffff,,92,8,2,29.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,88601451cdfffff,Unknown,83,8,1,41.0,32.0,High,61-450,Less fe
Bangalore,South Bidadi,88601451c7fffff,,496,72,17,29.0,32.0,Less,451-3500,Less fe
Bangalore,South Bidadi,88601451c5fffff,Unknown,601,104,24,31.0,32.0,Less,451-3500,Less fe
Bangalore,South Bidadi,88601451c3fffff,,63,11,1,12.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,88601451bbfffff,,53,2,0,19.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,88601451b3fffff,,48,5,0,23.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,88601451b1fffff,,17,1,0,38.0,32.0,High,0-60,Less fe
Bangalore,BGS Kengeri,88601451adfffff,Unknown,86,20,4,35.0,32.0,High,61-450,Less fe
Bangalore,Bidadi,88601451abfffff,,42,13,1,11.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,88601451a9fffff,Unknown,205,22,4,21.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,88601451a7fffff,,71,7,1,25.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,88601451a5fffff,,74,6,2,67.0,32.0,High,61-450,Less fe
Bangalore,Bidadi,88601451a3fffff,,33,1,0,9.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,88601451a1fffff,,21,6,2,25.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,886014519dfffff,,207,14,5,25.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,8860145199fffff,,115,17,5,23.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,8860145195fffff,,72,8,0,23.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,886014518dfffff,Unknown,304,39,11,31.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,886014518bfffff,,205,24,2,16.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,8860145189fffff,,86,6,1,30.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,8860145187fffff,,67,24,2,27.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,8860145185fffff,Unknown,840,86,26,30.0,32.0,Less,451-3500,Less fe
Bangalore,Bidadi,8860145183fffff,,118,7,1,26.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,8860145181fffff,,592,84,25,32.0,32.0,Less,451-3500,Less fe
Bangalore,Subramanyapura,886014516dfffff,residential,1975,356,162,35.0,32.0,High,451-3500,Less fe
Bangalore,Subramanyapura,886014516bfffff,residential,339,56,13,38.0,32.0,High,61-450,Less fe
Bangalore,Subramanyapura,8860145169fffff,residential,1880,315,137,38.0,32.0,High,451-3500,Less fe
Bangalore,Banashankri West,8860145167fffff,residential,1784,289,136,38.0,32.0,High,451-3500,Less fe
Bangalore,Subramanyapura,8860145165fffff,residential,2520,454,164,34.0,32.0,High,451-3500,Less fe
Bangalore,Subramanyapura,8860145163fffff,residential,1482,217,74,33.0,32.0,High,451-3500,Less fe
Bangalore,Subramanyapura,8860145161fffff,residential,1547,225,99,38.0,32.0,High,451-3500,Less fe
Bangalore,Turahalli,886014515dfffff,residential,100,18,4,29.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,8860145159fffff,,11,2,0,25.0,32.0,Less,0-60,Less fe
Bangalore,Turahalli,8860145157fffff,residential,31,6,0,50.0,32.0,High,0-60,Less fe
Bangalore,Turahalli,8860145155fffff,residential,408,61,12,32.0,32.0,Less,61-450,Less fe
Bangalore,Mallasandra,886014514dfffff,Unknown,1962,393,155,34.0,32.0,High,451-3500,Less fe
Bangalore,Mallasandra,886014514bfffff,residential,420,68,22,34.0,32.0,High,61-450,Less fe
Bangalore,Mallasandra,8860145149fffff,residential,1013,163,62,37.0,32.0,High,451-3500,Less fe
Bangalore,Turahalli,8860145147fffff,Unknown,217,47,12,48.0,32.0,High,61-450,Less fe
Bangalore,Turahalli,8860145145fffff,residential,222,23,14,35.0,32.0,High,61-450,Less fe
Bangalore,Turahalli,8860145143fffff,residential,58,8,3,36.0,32.0,High,0-60,Less fe
Bangalore,Turahalli,8860145141fffff,residential,1191,230,94,34.0,32.0,High,451-3500,Less fe
Bangalore,Hemmigepura,886014513dfffff,residential,1525,191,86,36.0,32.0,High,451-3500,Less fe
Bangalore,Hemmigepura,886014513bfffff,residential,307,53,17,31.0,32.0,Less,61-450,Less fe
Bangalore,Hemmigepura,8860145139fffff,Unknown,131,20,10,42.0,32.0,High,61-450,Less fe
Bangalore,Hemmigepura,8860145137fffff,Unknown,873,152,47,42.0,32.0,High,451-3500,Less fe
Bangalore,Hemmigepura,8860145135fffff,Unknown,3103,478,248,38.0,32.0,High,451-3500,Less fe
Bangalore,Hemmigepura,8860145133fffff,Unknown,878,125,55,38.0,32.0,High,451-3500,Less fe
Bangalore,Hemmigepura,8860145131fffff,educational,1574,207,90,36.0,32.0,High,451-3500,Less fe
Bangalore,Gattigere,886014512dfffff,leisure,1579,287,113,31.0,32.0,Less,451-3500,Less fe
Bangalore,Gattigere,886014512bfffff,Unknown,2023,395,186,33.0,32.0,High,451-3500,Less fe
Bangalore,Gattigere,8860145129fffff,residential,3738,685,311,34.0,32.0,High,3500+,High fe
Bangalore,Gattigere,8860145127fffff,Unknown,2874,632,299,37.0,32.0,High,451-3500,Less fe
Bangalore,Gattigere,8860145125fffff,leisure,3132,659,312,35.0,32.0,High,451-3500,Less fe
Bangalore,Gattigere,8860145123fffff,residential,1972,403,187,37.0,32.0,High,451-3500,Less fe
Bangalore,Gattigere,8860145121fffff,Unknown,2298,422,187,34.0,32.0,High,451-3500,Less fe
Bangalore,Turahalli,886014511dfffff,residential,153,19,5,38.0,32.0,High,61-450,Less fe
Bangalore,South Bidadi,886014511bfffff,Unknown,2,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Turahalli,8860145119fffff,leisure,11,2,1,25.0,32.0,Less,0-60,Less fe
Bangalore,Hemmigepura,8860145117fffff,residential,125,19,5,26.0,32.0,Less,61-450,Less fe
Bangalore,Hemmigepura,8860145115fffff,residential,63,5,1,50.0,32.0,High,61-450,Less fe
Bangalore,South Bidadi,8860145113fffff,Unknown,71,12,3,17.0,32.0,Less,61-450,Less fe
Bangalore,Hemmigepura,8860145111fffff,residential,41,8,1,33.0,32.0,High,0-60,Less fe
Bangalore,Turahalli,886014510dfffff,residential,222,54,25,27.0,32.0,Less,61-450,Less fe
Bangalore,Turahalli,886014510bfffff,residential,153,21,4,43.0,32.0,High,61-450,Less fe
Bangalore,Turahalli,8860145109fffff,residential,467,117,37,30.0,32.0,Less,451-3500,Less fe
Bangalore,Hemmigepura,8860145107fffff,Unknown,316,57,22,35.0,32.0,High,61-450,Less fe
Bangalore,Turahalli,8860145105fffff,residential,358,71,28,30.0,32.0,Less,61-450,Less fe
Bangalore,Turahalli,8860145101fffff,residential,191,34,16,32.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,88601450edfffff,,17,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,88601450dbfffff,,65,9,1,5.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,88601450d9fffff,,70,15,0,5.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,88601450d7fffff,,35,7,0,6.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,88601450d3fffff,,104,16,2,17.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,88601450bdfffff,,14,1,0,36.0,32.0,High,0-60,Less fe
Bangalore,South Bidadi,88601450adfffff,,357,18,2,23.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,88601450abfffff,,148,11,0,28.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,88601450a5fffff,,402,33,2,33.0,32.0,High,61-450,Less fe
Bangalore,South Bidadi,88601450a3fffff,,14,0,0,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,88601450a1fffff,,75,6,0,15.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,886014509dfffff,,61,3,1,23.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,886014509bfffff,,19,8,0,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145099fffff,,34,3,0,12.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145097fffff,,251,17,3,27.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,8860145093fffff,,48,29,10,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145091fffff,,14,4,1,20.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,886014508bfffff,,2,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145087fffff,,58,1,0,34.0,32.0,High,0-60,Less fe
Bangalore,South Bidadi,8860145085fffff,,19,4,0,40.0,32.0,High,0-60,Less fe
Bangalore,South Bidadi,8860145083fffff,,111,9,2,24.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,886014506dfffff,,286,52,7,20.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,886014506bfffff,,50,3,0,7.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145069fffff,,17,2,0,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145065fffff,,20,2,0,29.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145063fffff,,35,8,6,62.0,32.0,High,0-60,Less fe
Bangalore,South Bidadi,8860145061fffff,,143,22,14,12.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,886014504dfffff,,95,9,1,24.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,886014504bfffff,,30,8,1,50.0,32.0,High,0-60,Less fe
Bangalore,South Bidadi,8860145049fffff,,303,36,6,30.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,8860145047fffff,,18,5,0,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145045fffff,,23,1,1,33.0,32.0,High,0-60,Less fe
